txn_id,worker_id,txn_ts,direction,amount_cad,category,merchant_type,channel,is_essential,running_balance_cad,notes
T-24822,W-0190,2026-06-14T11:39:00,debit,36.94,transport,transfer,credit_card,1,2808.69,
T-24823,W-0215,2026-06-14T11:39:00,debit,37.37,utilities,streaming,eft,1,5631.48,
T-24824,W-0049,2026-06-14T11:43:00,credit,163.46,income,employer,eft,1,10445.99,earnings_id=EARN-02730
T-24825,W-0115,2026-06-14T11:45:00,credit,175.94,income,employer,eft,1,7210.14,earnings_id=EARN-06420
T-24826,W-0126,2026-06-14T11:45:00,credit,175.81,income,employer,eft,1,4247.44,earnings_id=EARN-07020
T-24827,W-0008,2026-06-14T11:48:00,credit,195.5,income,employer,eft,1,10496.06,earnings_id=EARN-00429
T-24828,W-0067,2026-06-14T11:51:00,credit,143.56,income,employer,eft,1,2706.29,earnings_id=EARN-03733
T-24829,W-0135,2026-06-14T11:51:00,credit,101.31,income,employer,eft,1,7219.97,earnings_id=EARN-07516
T-24830,W-0043,2026-06-14T11:52:00,credit,172.6,income,employer,eft,1,9245.15,earnings_id=EARN-02390
T-24831,W-0114,2026-06-14T11:52:00,credit,204.25,income,employer,eft,1,9005.52,earnings_id=EARN-06364
T-24832,W-0090,2026-06-14T11:57:00,credit,162.69,income,employer,eft,1,3793.41,earnings_id=EARN-05019
T-24833,W-0160,2026-06-14T11:57:00,credit,229.27,income,employer,eft,1,9248.52,earnings_id=EARN-08894
T-24834,W-0123,2026-06-14T12:01:00,debit,47.65,transport,atm,debit_card,1,7013.05,
T-24835,W-0136,2026-06-14T12:02:00,debit,42.32,utilities,streaming,eft,1,1931.26,
T-24836,W-0005,2026-06-14T12:07:00,debit,18.07,transport,grocery,debit_card,0,1579.87,
T-24837,W-0001,2026-06-14T12:20:00,debit,7.35,clothing,retail,eft,0,5235.06,
T-24838,W-0162,2026-06-14T12:25:00,debit,55.03,food,grocery,debit_card,0,8411.56,
T-24839,W-0155,2026-06-14T12:40:00,debit,60.47,entertainment,restaurant,credit_card,0,9462.82,
T-24840,W-0167,2026-06-14T12:54:00,debit,58.1,food,atm,eft,0,-940.28,
T-24841,W-0198,2026-06-14T12:55:00,debit,69.02,groceries,gas,eft,1,8035.93,
T-24842,W-0207,2026-06-14T12:56:00,debit,36.18,food,gas,credit_card,0,4507.07,
T-24843,W-0210,2026-06-14T12:59:00,debit,19.32,food,retail,credit_card,0,5613.39,
T-24844,W-0133,2026-06-14T13:00:00,debit,7.34,clothing,atm,debit_card,0,-1042.99,
T-24845,W-0032,2026-06-14T13:11:00,debit,13.92,clothing,retail,prepaid,0,3555.08,
T-24846,W-0130,2026-06-14T13:24:00,debit,45.31,other,landlord,prepaid,0,6206.58,
T-24847,W-0051,2026-06-14T13:28:00,debit,81.3,transport,utility,cash,1,559.68,
T-24848,W-0189,2026-06-14T13:29:00,debit,76.54,groceries,landlord,prepaid,1,4981.87,
T-24849,W-0016,2026-06-14T13:43:00,debit,19.64,entertainment,telecom,credit_card,0,7541.61,
T-24850,W-0026,2026-06-14T13:48:00,debit,81.59,groceries,restaurant,credit_card,1,6414.21,
T-24851,W-0191,2026-06-14T13:49:00,debit,12.02,transport,telecom,prepaid,0,9565.57,
T-24852,W-0193,2026-06-14T13:56:00,debit,60.06,groceries,gas,prepaid,1,8925.56,
T-24853,W-0115,2026-06-14T13:59:00,debit,39.22,entertainment,landlord,debit_card,0,7170.92,
T-24854,W-0180,2026-06-14T14:00:00,debit,76.33,transport,telecom,debit_card,1,4800.05,
T-24855,W-0193,2026-06-14T14:03:00,debit,29.4,groceries,atm,cash,1,8896.16,
T-24856,W-0208,2026-06-14T14:04:00,debit,31.14,transport,atm,eft,0,3941.39,
T-24857,W-0098,2026-06-14T14:05:00,debit,41.67,other,grocery,cash,0,6143.5,
T-24858,W-0157,2026-06-14T14:06:00,debit,70.01,transport,landlord,cash,1,9870.6,
T-24859,W-0025,2026-06-14T14:15:00,debit,18.58,food,transfer,eft,0,5845.2,
T-24860,W-0136,2026-06-14T14:22:00,debit,51.48,food,telecom,prepaid,0,1879.78,
T-24861,W-0038,2026-06-14T14:24:00,debit,7.9,transport,transfer,credit_card,0,3059.64,
T-24862,W-0076,2026-06-14T14:24:00,debit,57.14,health,transfer,cash,1,8260.83,
T-24863,W-0107,2026-06-14T14:26:00,debit,19.86,entertainment,telecom,debit_card,0,9091.79,
T-24864,W-0021,2026-06-14T14:27:00,debit,38.53,entertainment,streaming,credit_card,0,9179.91,
T-24865,W-0030,2026-06-14T14:31:00,credit,45.58,advance,transfer,eft,0,7337.28,advance_id=A-00030
T-24866,W-0030,2026-06-14T14:32:00,debit,1.99,advance_fee,transfer,eft,0,7335.29,advance_id=A-00030
T-24867,W-0166,2026-06-14T14:43:00,debit,10.52,transport,retail,eft,0,9072.06,
T-24868,W-0171,2026-06-14T14:43:00,debit,17.76,entertainment,transfer,debit_card,0,3974.93,
T-24869,W-0040,2026-06-14T15:02:00,debit,10.45,clothing,grocery,debit_card,0,4525.37,
T-24870,W-0034,2026-06-14T15:19:00,debit,64.98,clothing,landlord,credit_card,0,7633.47,
T-24871,W-0075,2026-06-14T15:22:00,debit,50.94,transport,retail,eft,0,9677.46,
T-24872,W-0086,2026-06-14T15:24:00,debit,67.41,utilities,telecom,credit_card,1,3009.41,
T-24873,W-0046,2026-06-14T15:30:00,debit,51.89,food,grocery,credit_card,0,11202.58,
T-24874,W-0010,2026-06-14T15:32:00,debit,28.09,food,gas,debit_card,0,-2646.03,
T-24875,W-0119,2026-06-14T15:46:00,debit,61.86,entertainment,restaurant,cash,0,3909.96,
T-24876,W-0017,2026-06-14T16:01:00,credit,159.47,income,employer,eft,1,4590.09,earnings_id=EARN-00933
T-24877,W-0077,2026-06-14T16:02:00,debit,56.76,transport,transfer,cash,1,5830.33,
T-24878,W-0010,2026-06-14T16:05:00,debit,21.29,food,transfer,eft,0,-2667.32,
T-24879,W-0013,2026-06-14T16:11:00,credit,196.12,income,employer,eft,1,9857.12,earnings_id=EARN-00709
T-24880,W-0056,2026-06-14T16:15:00,debit,7.03,entertainment,landlord,eft,0,2739.9,
T-24881,W-0100,2026-06-14T16:21:00,debit,55.69,clothing,telecom,debit_card,0,9175.98,
T-24882,W-0051,2026-06-14T16:22:00,credit,159.75,income,employer,eft,1,719.43,earnings_id=EARN-02837
T-24883,W-0156,2026-06-14T16:22:00,debit,45.94,food,landlord,credit_card,0,5291.64,
T-24884,W-0050,2026-06-14T16:38:00,credit,177.35,income,employer,eft,1,6733.29,earnings_id=EARN-02780
T-24885,W-0047,2026-06-14T16:42:00,debit,84.83,utilities,transfer,cash,1,8477.67,
T-24886,W-0153,2026-06-14T16:55:00,debit,48.07,clothing,gas,credit_card,0,7284.0,
T-24887,W-0144,2026-06-14T16:56:00,debit,61.33,transport,grocery,eft,0,8061.75,
T-24888,W-0178,2026-06-14T16:57:00,credit,46.69,income,employer,eft,1,7652.02,earnings_id=EARN-09884
T-24889,W-0083,2026-06-14T16:58:00,debit,29.19,clothing,telecom,prepaid,0,5444.56,
T-24890,W-0207,2026-06-14T16:59:00,credit,174.57,income,employer,eft,1,4681.64,earnings_id=EARN-11476
T-24891,W-0030,2026-06-14T17:00:00,debit,53.5,transport,transfer,eft,0,7281.79,
T-24892,W-0074,2026-06-14T17:04:00,debit,41.31,health,grocery,eft,1,9146.43,
T-24893,W-0216,2026-06-14T17:07:00,debit,62.61,other,landlord,cash,0,2235.0,
T-24894,W-0159,2026-06-14T17:09:00,debit,63.74,transport,restaurant,eft,0,5188.68,
T-24895,W-0084,2026-06-14T17:10:00,debit,83.66,health,retail,prepaid,1,7469.81,
T-24896,W-0160,2026-06-14T17:13:00,debit,18.84,groceries,streaming,prepaid,1,9229.68,
T-24897,W-0017,2026-06-14T17:25:00,debit,27.35,transport,utility,debit_card,0,4562.74,
T-24898,W-0047,2026-06-14T17:26:00,credit,181.68,income,employer,eft,1,8659.35,earnings_id=EARN-02615
T-24899,W-0039,2026-06-14T17:29:00,debit,35.2,other,restaurant,eft,0,9965.24,
T-24900,W-0136,2026-06-14T17:32:00,debit,62.47,transport,retail,prepaid,1,1817.31,
T-24901,W-0058,2026-06-14T17:33:00,debit,58.29,utilities,atm,debit_card,1,2843.92,
T-24902,W-0188,2026-06-14T17:34:00,debit,51.17,transport,gas,debit_card,1,6077.86,
T-24903,W-0094,2026-06-14T17:35:00,debit,19.69,entertainment,retail,prepaid,0,13323.3,
T-24904,W-0109,2026-06-14T17:39:00,debit,26.35,transport,grocery,eft,0,3024.74,
T-24905,W-0204,2026-06-14T17:39:00,debit,15.55,clothing,telecom,eft,0,7085.67,
T-24906,W-0143,2026-06-14T17:40:00,credit,183.58,income,employer,eft,1,7683.59,earnings_id=EARN-07961
T-24907,W-0024,2026-06-14T17:51:00,debit,32.63,clothing,gas,credit_card,0,3852.84,
T-24908,W-0031,2026-06-14T17:51:00,debit,63.6,entertainment,utility,eft,0,7384.23,
T-24909,W-0117,2026-06-14T17:51:00,debit,14.15,food,grocery,credit_card,0,8080.15,
T-24910,W-0184,2026-06-14T17:51:00,credit,97.74,income,employer,eft,1,7402.77,earnings_id=EARN-10214
T-24911,W-0025,2026-06-14T17:55:00,debit,47.32,utilities,restaurant,eft,1,5797.88,
T-24912,W-0077,2026-06-14T18:00:00,credit,156.63,income,employer,eft,1,5986.96,earnings_id=EARN-04294
T-24913,W-0125,2026-06-14T18:02:00,debit,40.44,groceries,restaurant,eft,1,3757.9,
T-24914,W-0150,2026-06-14T18:13:00,debit,84.46,health,atm,eft,1,11131.16,
T-24915,W-0217,2026-06-14T18:13:00,debit,32.26,entertainment,restaurant,cash,0,7779.26,
T-24916,W-0068,2026-06-14T18:25:00,debit,26.53,other,telecom,prepaid,0,9982.8,
T-24917,W-0103,2026-06-14T18:28:00,debit,77.07,transport,atm,credit_card,1,10495.97,
T-24918,W-0019,2026-06-14T18:30:00,debit,19.71,other,telecom,debit_card,0,3051.22,
T-24919,W-0149,2026-06-14T18:31:00,debit,78.31,transport,utility,credit_card,1,6851.62,
T-24920,W-0191,2026-06-14T18:40:00,credit,184.8,income,employer,eft,1,9750.37,earnings_id=EARN-10599
T-24921,W-0218,2026-06-14T18:45:00,credit,175.92,income,employer,eft,1,10170.41,earnings_id=EARN-12083
T-24922,W-0209,2026-06-14T18:46:00,debit,8.99,food,gas,cash,0,3167.56,
T-24923,W-0084,2026-06-14T18:49:00,credit,139.2,income,employer,eft,1,7609.01,earnings_id=EARN-04688
T-24924,W-0074,2026-06-14T18:52:00,credit,184.81,income,employer,eft,1,9331.24,earnings_id=EARN-04126
T-24925,W-0211,2026-06-14T18:56:00,debit,20.4,groceries,telecom,credit_card,1,4609.56,
T-24926,W-0082,2026-06-14T19:00:00,debit,5.84,other,retail,eft,0,4762.98,
T-24927,W-0016,2026-06-14T19:02:00,debit,45.87,utilities,grocery,eft,1,7495.74,
T-24928,W-0164,2026-06-14T19:02:00,debit,35.18,clothing,atm,debit_card,0,4691.1,
T-24929,W-0061,2026-06-14T19:03:00,credit,172.35,income,employer,eft,1,11308.67,earnings_id=EARN-03397
T-24930,W-0168,2026-06-14T19:05:00,debit,58.93,entertainment,restaurant,eft,0,9780.7,
T-24931,W-0181,2026-06-14T19:11:00,debit,31.28,food,restaurant,debit_card,0,2674.61,
T-24932,W-0001,2026-06-14T19:15:00,debit,55.99,other,gas,prepaid,0,5179.07,
T-24933,W-0082,2026-06-14T19:16:00,debit,72.13,health,retail,credit_card,1,4690.85,
T-24934,W-0036,2026-06-14T19:17:00,credit,158.46,income,employer,eft,1,5669.77,earnings_id=EARN-01998
T-24935,W-0008,2026-06-14T19:18:00,debit,18.18,other,utility,prepaid,0,10477.88,
T-24936,W-0087,2026-06-14T19:18:00,credit,213.19,income,employer,eft,1,9043.85,earnings_id=EARN-04852
T-24937,W-0106,2026-06-14T19:18:00,debit,54.91,groceries,streaming,credit_card,1,5864.87,
T-24938,W-0164,2026-06-14T19:21:00,debit,21.7,other,transfer,debit_card,0,4669.4,
T-24939,W-0054,2026-06-14T19:23:00,debit,11.45,other,restaurant,prepaid,0,9269.53,
T-24940,W-0179,2026-06-14T19:27:00,debit,73.48,groceries,retail,debit_card,1,6919.97,
T-24941,W-0025,2026-06-14T19:28:00,debit,44.06,food,gas,credit_card,0,5753.82,
T-24942,W-0012,2026-06-14T19:31:00,debit,14.67,other,telecom,credit_card,0,9210.24,
T-24943,W-0020,2026-06-14T19:31:00,credit,173.48,income,employer,eft,1,4810.35,earnings_id=EARN-01102
T-24944,W-0207,2026-06-14T19:32:00,debit,7.03,other,streaming,debit_card,0,4674.61,
T-24945,W-0152,2026-06-14T19:36:00,debit,10.99,transport,restaurant,prepaid,0,6374.26,
T-24946,W-0088,2026-06-14T19:45:00,debit,23.74,entertainment,transfer,cash,0,4294.22,
T-24947,W-0026,2026-06-14T19:49:00,debit,18.3,health,atm,debit_card,1,6395.91,
T-24948,W-0054,2026-06-14T20:03:00,credit,225.62,income,employer,eft,1,9495.15,earnings_id=EARN-03006
T-24949,W-0060,2026-06-14T20:17:00,debit,11.33,health,landlord,eft,1,561.42,
T-24950,W-0123,2026-06-14T20:23:00,debit,32.84,transport,streaming,debit_card,1,6980.21,
T-24951,W-0203,2026-06-14T20:29:00,credit,216.39,income,employer,eft,1,13204.49,earnings_id=EARN-11260
T-24952,W-0203,2026-06-14T20:29:00,debit,28.65,other,landlord,credit_card,0,13175.84,
T-24953,W-0205,2026-06-14T20:48:00,credit,222.01,income,employer,eft,1,4036.28,earnings_id=EARN-11369
T-24954,W-0170,2026-06-14T20:54:00,debit,62.65,other,atm,eft,0,1862.4,
T-24955,W-0070,2026-06-14T20:55:00,debit,17.63,health,grocery,credit_card,1,4112.23,
T-24956,W-0039,2026-06-14T20:56:00,debit,36.55,food,landlord,credit_card,0,9928.69,
T-24957,W-0122,2026-06-14T20:57:00,debit,67.66,utilities,landlord,cash,1,3214.93,
T-24958,W-0201,2026-06-14T21:00:00,debit,27.55,entertainment,telecom,debit_card,0,4737.5,
T-24959,W-0077,2026-06-14T21:03:00,debit,54.71,transport,atm,prepaid,0,5932.25,
T-24960,W-0048,2026-06-14T21:17:00,debit,62.61,other,landlord,eft,0,8743.18,
T-24961,W-0128,2026-06-14T21:24:00,debit,12.62,clothing,utility,eft,0,6519.37,
T-24962,W-0123,2026-06-14T21:26:00,credit,180.83,income,employer,eft,1,7161.04,earnings_id=EARN-06859
T-24963,W-0212,2026-06-14T21:34:00,debit,41.6,transport,atm,cash,0,7971.69,
T-24964,W-0080,2026-06-14T21:38:00,credit,114.53,income,employer,eft,1,3701.05,earnings_id=EARN-04460
T-24965,W-0130,2026-06-14T21:40:00,debit,56.35,clothing,telecom,debit_card,0,6150.23,
T-24966,W-0010,2026-06-14T21:45:00,debit,35.36,groceries,restaurant,prepaid,1,-2702.68,
T-24967,W-0101,2026-06-14T21:47:00,credit,115.52,income,employer,eft,1,7778.04,earnings_id=EARN-05638
T-24968,W-0013,2026-06-14T21:53:00,debit,50.66,other,grocery,credit_card,0,9806.46,
T-24969,W-0012,2026-06-14T22:01:00,debit,11.38,transport,retail,debit_card,0,9198.86,
T-24970,W-0032,2026-06-14T22:08:00,debit,48.11,transport,utility,prepaid,0,3506.97,
T-24971,W-0207,2026-06-14T22:11:00,debit,53.14,utilities,gas,credit_card,1,4621.47,
T-24972,W-0078,2026-06-14T22:23:00,debit,68.18,groceries,telecom,eft,1,2205.27,
T-24973,W-0109,2026-06-14T22:37:00,debit,57.78,entertainment,utility,cash,0,2966.96,
T-24974,W-0148,2026-06-14T22:42:00,debit,54.17,entertainment,retail,prepaid,0,10208.89,
T-24975,W-0043,2026-06-14T22:43:00,debit,62.77,entertainment,transfer,debit_card,0,9182.38,
T-24976,W-0054,2026-06-14T22:43:00,debit,16.34,transport,telecom,cash,1,9478.81,
T-24977,W-0006,2026-06-14T22:44:00,debit,5.42,transport,telecom,cash,0,4646.39,
T-24978,W-0027,2026-06-14T22:47:00,debit,24.26,food,telecom,eft,0,9090.59,
T-24979,W-0007,2026-06-14T22:49:00,debit,15.15,food,gas,debit_card,0,9960.6,
T-24980,W-0190,2026-06-14T22:50:00,debit,81.67,health,retail,debit_card,1,2727.02,
T-24981,W-0186,2026-06-14T22:51:00,debit,10.67,clothing,utility,debit_card,0,4499.3,
T-24982,W-0173,2026-06-14T22:53:00,credit,26.98,advance,transfer,eft,0,7208.02,advance_id=A-00127
T-24983,W-0173,2026-06-14T22:54:00,debit,1.99,advance_fee,transfer,eft,0,7206.03,advance_id=A-00127
T-24984,W-0160,2026-06-14T22:57:00,debit,12.49,other,grocery,prepaid,0,9217.19,
T-24985,W-0210,2026-06-14T22:58:00,debit,17.93,clothing,landlord,debit_card,0,5595.46,
T-24986,W-0056,2026-06-15T07:01:00,credit,71.28,advance,transfer,eft,0,2811.18,advance_id=A-00494
T-24987,W-0127,2026-06-15T07:01:00,debit,51.41,health,retail,cash,1,9154.55,
T-24988,W-0146,2026-06-15T07:01:00,debit,41.93,transport,landlord,eft,0,8783.18,
T-24989,W-0067,2026-06-15T07:02:00,debit,34.88,other,gas,debit_card,0,2671.41,
T-24990,W-0073,2026-06-15T07:05:00,debit,36.67,health,grocery,credit_card,1,9695.19,
T-24991,W-0179,2026-06-15T07:05:00,debit,41.86,food,streaming,credit_card,0,6878.11,
T-24992,W-0008,2026-06-15T07:08:00,debit,64.09,utilities,utility,debit_card,1,10413.79,obligation_id=O-00401
T-24993,W-0084,2026-06-15T07:08:00,debit,323.98,debt_payment,utility,debit_card,1,7285.03,obligation_id=O-00005
T-24994,W-0095,2026-06-15T07:08:00,debit,284.69,debt_payment,utility,debit_card,1,1841.45,obligation_id=O-00566
T-24995,W-0163,2026-06-15T07:08:00,debit,94.7,utilities,utility,debit_card,1,9172.85,obligation_id=O-00461
T-24996,W-0187,2026-06-15T07:08:00,debit,545.1,debt_payment,utility,debit_card,1,255.95,obligation_id=O-00646
T-24997,W-0013,2026-06-15T07:09:00,debit,266.0,debt_payment,utility,debit_card,1,9540.46,obligation_id=O-00177
T-24998,W-0024,2026-06-15T07:09:00,debit,490.51,debt_payment,utility,debit_card,1,3362.33,obligation_id=O-00459
T-24999,W-0025,2026-06-15T07:09:00,debit,294.48,debt_payment,utility,debit_card,1,5459.34,obligation_id=O-00400
T-25000,W-0035,2026-06-15T07:09:00,debit,281.37,debt_payment,utility,debit_card,1,7144.0,obligation_id=O-00107
T-25001,W-0046,2026-06-15T07:09:00,debit,92.11,utilities,utility,debit_card,1,11110.47,obligation_id=O-00269
T-25002,W-0123,2026-06-15T07:09:00,debit,441.51,debt_payment,utility,debit_card,1,6719.53,obligation_id=O-00427
T-25003,W-0133,2026-06-15T07:09:00,debit,512.76,debt_payment,utility,debit_card,1,-1555.75,obligation_id=O-00127
T-25004,W-0151,2026-06-15T07:09:00,debit,96.32,utilities,utility,debit_card,1,7935.3,obligation_id=O-00102
T-25005,W-0166,2026-06-15T07:09:00,debit,109.14,utilities,utility,debit_card,1,8962.92,obligation_id=O-00223
T-25006,W-0169,2026-06-15T07:09:00,debit,327.66,debt_payment,utility,debit_card,1,9933.85,obligation_id=O-00233
T-25007,W-0174,2026-06-15T07:09:00,debit,285.49,debt_payment,utility,debit_card,1,-1958.65,obligation_id=O-00208
T-25008,W-0049,2026-06-15T07:10:00,debit,430.5,debt_payment,utility,debit_card,1,10015.49,obligation_id=O-00585
T-25009,W-0053,2026-06-15T07:10:00,debit,77.01,utilities,utility,debit_card,1,6829.1,obligation_id=O-00757
T-25010,W-0091,2026-06-15T07:10:00,debit,64.04,utilities,utility,debit_card,1,3780.88,obligation_id=O-00033
T-25011,W-0108,2026-06-15T07:10:00,debit,398.77,debt_payment,utility,debit_card,1,10347.45,obligation_id=O-00616
T-25012,W-0136,2026-06-15T07:10:00,debit,73.3,utilities,utility,debit_card,1,1744.01,obligation_id=O-00528
T-25013,W-0138,2026-06-15T07:10:00,debit,94.98,utilities,utility,debit_card,1,8251.76,obligation_id=O-00753
T-25014,W-0215,2026-06-15T07:10:00,debit,536.05,debt_payment,utility,debit_card,1,5095.43,obligation_id=O-00272
T-25015,W-0002,2026-06-15T07:11:00,debit,111.15,utilities,utility,debit_card,1,1219.85,obligation_id=O-00042
T-25016,W-0018,2026-06-15T07:11:00,debit,406.86,debt_payment,utility,debit_card,1,585.1,obligation_id=O-00146
T-25017,W-0020,2026-06-15T07:11:00,debit,69.9,utilities,utility,debit_card,1,4740.45,obligation_id=O-00732
T-25018,W-0056,2026-06-15T07:11:00,debit,307.41,debt_payment,utility,debit_card,1,2503.77,obligation_id=O-00346
T-25019,W-0059,2026-06-15T07:11:00,debit,498.79,debt_payment,utility,debit_card,1,4997.22,obligation_id=O-00503
T-25020,W-0059,2026-06-15T07:11:00,debit,49.85,food,grocery,cash,0,4947.37,
T-25021,W-0065,2026-06-15T07:11:00,debit,114.08,utilities,utility,debit_card,1,4323.95,obligation_id=O-00354
T-25022,W-0072,2026-06-15T07:11:00,debit,343.29,debt_payment,utility,debit_card,1,5711.12,obligation_id=O-00473
T-25023,W-0116,2026-06-15T07:11:00,debit,279.5,debt_payment,utility,debit_card,1,6824.55,obligation_id=O-00730
T-25024,W-0186,2026-06-15T07:11:00,debit,496.01,debt_payment,utility,debit_card,1,4003.29,obligation_id=O-00788
T-25025,W-0209,2026-06-15T07:11:00,debit,72.93,utilities,utility,debit_card,1,3094.63,obligation_id=O-00419
T-25026,W-0062,2026-06-15T07:12:00,debit,536.65,debt_payment,utility,debit_card,1,299.38,obligation_id=O-00083
T-25027,W-0087,2026-06-15T07:12:00,debit,112.28,utilities,utility,debit_card,1,8931.57,obligation_id=O-00521
T-25028,W-0104,2026-06-15T07:12:00,debit,86.87,utilities,utility,debit_card,1,6849.0,obligation_id=O-00709
T-25029,W-0110,2026-06-15T07:12:00,debit,93.99,utilities,utility,debit_card,1,9579.06,obligation_id=O-00469
T-25030,W-0118,2026-06-15T07:12:00,debit,459.66,debt_payment,utility,debit_card,1,5284.05,obligation_id=O-00764
T-25031,W-0185,2026-06-15T07:12:00,debit,90.97,utilities,utility,debit_card,1,6979.6,obligation_id=O-00330
T-25032,W-0021,2026-06-15T07:13:00,debit,84.75,utilities,utility,debit_card,1,9095.16,obligation_id=O-00591
T-25033,W-0038,2026-06-15T07:13:00,debit,327.29,debt_payment,utility,debit_card,1,2732.35,obligation_id=O-00010
T-25034,W-0092,2026-06-15T07:13:00,debit,24.85,clothing,restaurant,debit_card,0,3482.76,
T-25035,W-0122,2026-06-15T07:13:00,debit,267.62,debt_payment,utility,debit_card,1,2947.31,obligation_id=O-00476
T-25036,W-0158,2026-06-15T07:13:00,debit,35.53,other,streaming,cash,0,7655.11,
T-25037,W-0193,2026-06-15T07:13:00,debit,60.66,utilities,utility,debit_card,1,8835.5,obligation_id=O-00723
T-25038,W-0203,2026-06-15T07:13:00,debit,442.28,debt_payment,utility,debit_card,1,12733.56,obligation_id=O-00301
T-25039,W-0207,2026-06-15T07:13:00,debit,107.65,utilities,utility,debit_card,1,4513.82,obligation_id=O-00266
T-25040,W-0006,2026-06-15T07:14:00,debit,96.43,utilities,utility,debit_card,1,4549.96,obligation_id=O-00748
T-25041,W-0041,2026-06-15T07:14:00,debit,117.11,utilities,utility,debit_card,1,7342.27,obligation_id=O-00409
T-25042,W-0085,2026-06-15T07:14:00,debit,52.87,utilities,transfer,cash,1,8719.3,
T-25043,W-0153,2026-06-15T07:14:00,debit,110.89,utilities,utility,debit_card,1,7173.11,obligation_id=O-00218
T-25044,W-0191,2026-06-15T07:14:00,debit,76.5,utilities,utility,debit_card,1,9673.87,obligation_id=O-00513
T-25045,W-0040,2026-06-15T07:15:00,debit,60.07,utilities,utility,debit_card,1,4465.3,obligation_id=O-00665
