earnings_id,worker_id,work_date,employer_id,shift_type,hours_worked,gross_pay_cad,tips_cad,deductions_cad,net_pay_cad,paid_same_day,pay_method
EARN-08779,W-0158,2026-06-05,E-0018,day,6.3,223.44,3.71,18.79,208.36,0,cash
EARN-08780,W-0158,2026-06-07,E-0018,night,5.1,234.3,5.09,8.15,231.24,0,payroll_card
EARN-08781,W-0158,2026-06-09,E-0018,day,7.9,243.03,3.57,10.65,235.95,0,direct_deposit
EARN-08782,W-0158,2026-06-10,E-0018,split,5.6,237.52,5.72,11.21,232.03,1,payroll_card
EARN-08783,W-0158,2026-06-13,E-0018,evening,8.3,225.77,5.29,14.21,216.85,1,payroll_card
EARN-08784,W-0158,2026-06-16,E-0018,day,7.7,230.16,6.25,18.34,218.07,1,cash
EARN-08785,W-0158,2026-06-17,E-0018,day,7.6,209.22,5.19,15.77,198.64,1,payroll_card
EARN-08786,W-0158,2026-06-18,E-0018,day,8.8,240.01,4.69,15.62,229.08,0,cash
EARN-08787,W-0158,2026-06-19,E-0018,evening,6.7,212.0,4.02,9.19,206.83,1,direct_deposit
EARN-08788,W-0158,2026-06-20,E-0018,day,5.8,225.3,4.31,11.96,217.65,0,cash
EARN-08789,W-0158,2026-06-22,E-0018,split,9.3,213.79,5.62,18.97,200.44,1,cash
EARN-08790,W-0158,2026-06-23,E-0018,day,9.5,217.04,5.19,9.92,212.31,0,cash
EARN-08791,W-0158,2026-06-24,E-0018,day,7.2,226.18,6.26,11.84,220.6,1,cheque
EARN-08792,W-0158,2026-06-26,E-0018,day,6.7,240.82,4.68,21.02,224.48,1,cash
EARN-08793,W-0158,2026-06-28,E-0018,evening,5.6,214.21,4.39,16.96,201.64,0,cheque
EARN-08794,W-0158,2026-06-29,E-0018,evening,8.3,248.33,6.27,8.77,245.83,1,cheque
EARN-08795,W-0159,2026-04-01,E-0032,night,8.4,170.51,10.66,20.48,160.69,1,payroll_card
EARN-08796,W-0159,2026-04-02,E-0032,split,6.1,138.43,15.16,9.6,143.99,1,cash
EARN-08797,W-0159,2026-04-03,E-0032,day,5.3,161.74,17.64,11.9,167.48,0,cash
EARN-08798,W-0159,2026-04-04,E-0032,night,8.8,142.53,16.94,14.28,145.19,0,payroll_card
EARN-08799,W-0159,2026-04-06,E-0032,day,7.9,158.73,9.63,11.2,157.16,0,cash
EARN-08800,W-0159,2026-04-08,E-0032,night,6.7,151.33,11.22,19.54,143.01,0,direct_deposit
EARN-08801,W-0159,2026-04-10,E-0032,split,5.5,179.82,20.13,16.9,183.05,1,direct_deposit
EARN-08802,W-0159,2026-04-11,E-0032,evening,8.2,141.19,15.2,10.69,145.7,0,cash
EARN-08803,W-0159,2026-04-13,E-0032,evening,7.7,156.75,10.95,16.77,150.93,0,cash
EARN-08804,W-0159,2026-04-15,E-0032,night,5.3,149.74,10.1,8.24,151.6,0,cheque
EARN-08805,W-0159,2026-04-16,E-0032,day,8.7,169.08,11.13,8.41,171.8,0,cheque
EARN-08806,W-0159,2026-04-17,E-0032,night,7.4,184.73,15.78,15.18,185.33,1,payroll_card
EARN-08807,W-0159,2026-04-20,E-0032,evening,6.8,139.05,10.37,15.05,134.37,0,payroll_card
EARN-08808,W-0159,2026-04-21,E-0032,night,7.7,136.31,12.38,21.2,127.49,0,cash
EARN-08809,W-0159,2026-04-22,E-0032,day,8.3,143.65,12.61,18.83,137.43,1,payroll_card
EARN-08810,W-0159,2026-04-23,E-0032,day,7.3,175.54,16.65,22.7,169.49,1,payroll_card
EARN-08811,W-0159,2026-04-25,E-0032,night,6.8,184.57,20.01,11.83,192.75,1,direct_deposit
EARN-08812,W-0159,2026-04-27,E-0032,day,7.8,143.01,15.17,10.95,147.23,0,cheque
EARN-08813,W-0159,2026-04-28,E-0032,day,8.1,153.09,11.58,16.88,147.79,1,direct_deposit
EARN-08814,W-0159,2026-04-29,E-0032,day,7.0,165.77,9.14,16.22,158.69,1,direct_deposit
EARN-08815,W-0159,2026-04-30,E-0032,evening,7.1,139.11,15.91,16.92,138.1,1,direct_deposit
EARN-08816,W-0159,2026-05-02,E-0032,evening,5.5,151.29,10.07,8.43,152.93,0,cash
EARN-08817,W-0159,2026-05-05,E-0032,day,7.2,158.63,17.8,19.75,156.68,1,cheque
EARN-08818,W-0159,2026-05-06,E-0032,day,7.8,182.76,21.44,23.18,181.02,0,direct_deposit
EARN-08819,W-0159,2026-05-07,E-0032,evening,7.5,152.36,14.58,17.0,149.94,0,cash
EARN-08820,W-0159,2026-05-08,E-0032,day,7.9,150.25,10.6,15.51,145.34,0,payroll_card
EARN-08821,W-0159,2026-05-10,E-0032,day,5.3,182.76,14.62,22.22,175.16,0,cheque
EARN-08822,W-0159,2026-05-11,E-0032,night,8.0,197.17,22.55,24.58,195.14,0,payroll_card
EARN-08823,W-0159,2026-05-12,E-0032,day,8.9,135.95,11.77,14.25,133.47,1,cash
EARN-08824,W-0159,2026-05-13,E-0032,day,5.9,115.77,6.9,10.43,112.24,0,payroll_card
EARN-08825,W-0159,2026-05-14,E-0032,day,9.3,158.8,19.16,25.0,152.96,1,direct_deposit
EARN-08826,W-0159,2026-05-15,E-0032,split,6.3,121.18,12.34,12.29,121.23,0,cash
EARN-08827,W-0159,2026-05-16,E-0032,evening,6.1,207.5,19.23,23.01,203.72,1,cheque
EARN-08828,W-0159,2026-05-18,E-0032,day,5.7,170.93,19.2,13.87,176.26,0,direct_deposit
EARN-08829,W-0159,2026-05-19,E-0032,day,5.2,144.93,7.1,8.06,143.97,1,cash
EARN-08830,W-0159,2026-05-21,E-0032,day,8.5,172.46,8.07,19.43,161.1,1,cheque
EARN-08831,W-0159,2026-05-22,E-0032,night,8.5,175.37,9.34,15.38,169.33,1,cheque
EARN-08832,W-0159,2026-05-25,E-0032,day,7.9,136.77,12.6,13.97,135.4,0,cheque
EARN-08833,W-0159,2026-05-28,E-0032,evening,5.8,160.25,14.69,24.94,150.0,0,direct_deposit
EARN-08834,W-0159,2026-05-29,E-0032,day,7.3,184.02,12.27,23.14,173.15,0,cheque
EARN-08835,W-0159,2026-05-30,E-0032,day,9.5,147.97,13.83,10.24,151.56,0,payroll_card
EARN-08836,W-0159,2026-06-02,E-0032,evening,9.1,157.83,18.56,18.3,158.09,0,payroll_card
EARN-08837,W-0159,2026-06-06,E-0032,split,6.9,162.68,18.97,14.99,166.66,1,cheque
EARN-08838,W-0159,2026-06-09,E-0032,night,7.8,140.54,16.59,15.07,142.06,0,cash
EARN-08839,W-0159,2026-06-12,E-0032,evening,6.2,190.49,18.02,12.73,195.78,0,cash
EARN-08840,W-0159,2026-06-15,E-0032,day,7.1,166.14,11.8,8.7,169.24,0,cheque
EARN-08841,W-0159,2026-06-16,E-0032,day,8.1,160.43,13.9,20.94,153.39,0,direct_deposit
EARN-08842,W-0159,2026-06-17,E-0032,day,8.2,161.68,10.77,10.93,161.52,1,cheque
EARN-08843,W-0159,2026-06-18,E-0032,evening,5.8,136.45,6.23,10.14,132.54,0,cheque
EARN-08844,W-0159,2026-06-20,E-0032,day,7.8,146.08,10.35,10.82,145.61,1,payroll_card
EARN-08845,W-0159,2026-06-24,E-0032,evening,8.6,153.7,8.39,8.29,153.8,0,direct_deposit
EARN-08846,W-0159,2026-06-25,E-0032,evening,7.2,148.16,9.21,14.94,142.43,0,cheque
EARN-08847,W-0159,2026-06-26,E-0032,day,7.3,173.17,9.47,10.7,171.94,0,direct_deposit
EARN-08848,W-0159,2026-06-27,E-0032,evening,8.8,152.2,15.0,11.46,155.74,0,cheque
EARN-08849,W-0159,2026-06-30,E-0032,night,6.2,141.97,8.64,21.85,128.76,0,cheque
EARN-08850,W-0160,2026-04-01,E-0021,day,6.6,247.16,0.0,20.57,226.59,1,cheque
EARN-08851,W-0160,2026-04-02,E-0021,day,7.6,212.51,0.0,16.99,195.52,1,payroll_card
EARN-08852,W-0160,2026-04-03,E-0021,day,5.4,198.13,0.0,22.77,175.36,0,payroll_card
EARN-08853,W-0160,2026-04-07,E-0021,evening,7.0,216.75,0.0,15.62,201.13,0,cheque
EARN-08854,W-0160,2026-04-08,E-0021,night,8.4,200.81,0.0,21.74,179.07,1,payroll_card
EARN-08855,W-0160,2026-04-09,E-0021,evening,6.9,227.92,0.0,8.29,219.63,1,cash
EARN-08856,W-0160,2026-04-10,E-0021,day,6.2,214.13,0.0,20.23,193.9,0,cheque
EARN-08857,W-0160,2026-04-12,E-0021,evening,8.1,200.1,0.0,13.83,186.27,0,cheque
EARN-08858,W-0160,2026-04-13,E-0021,day,5.2,183.08,0.0,23.98,159.1,0,payroll_card
EARN-08859,W-0160,2026-04-14,E-0021,split,9.5,221.64,0.0,22.22,199.42,0,cheque
EARN-08860,W-0160,2026-04-15,E-0021,day,7.9,196.86,0.0,21.16,175.7,0,cheque
EARN-08861,W-0160,2026-04-16,E-0021,day,8.7,192.21,0.0,9.4,182.81,1,cheque
EARN-08862,W-0160,2026-04-17,E-0021,evening,6.3,249.24,0.0,14.83,234.41,0,payroll_card
EARN-08863,W-0160,2026-04-18,E-0021,day,6.7,201.78,0.0,23.01,178.77,0,payroll_card
EARN-08864,W-0160,2026-04-21,E-0021,evening,9.4,204.04,0.0,24.07,179.97,1,cheque
EARN-08865,W-0160,2026-04-22,E-0021,day,7.3,199.75,0.0,23.31,176.44,1,cash
EARN-08866,W-0160,2026-04-24,E-0021,evening,6.3,179.5,0.0,17.98,161.52,1,cheque
EARN-08867,W-0160,2026-04-26,E-0021,day,7.9,216.24,0.0,15.92,200.32,0,cash
EARN-08868,W-0160,2026-04-29,E-0021,day,8.6,242.1,0.0,23.08,219.02,0,cheque
EARN-08869,W-0160,2026-04-30,E-0021,evening,6.8,222.65,0.0,18.08,204.57,1,payroll_card
EARN-08870,W-0160,2026-05-04,E-0021,day,9.2,270.93,0.0,19.47,251.46,0,direct_deposit
EARN-08871,W-0160,2026-05-07,E-0021,day,5.2,139.54,0.0,13.68,125.86,1,payroll_card
EARN-08872,W-0160,2026-05-09,E-0021,day,9.4,217.8,0.0,8.49,209.31,0,cash
EARN-08873,W-0160,2026-05-11,E-0021,evening,9.3,207.86,0.0,22.76,185.1,1,direct_deposit
EARN-08874,W-0160,2026-05-12,E-0021,night,8.6,215.71,0.0,15.35,200.36,0,cheque
EARN-08875,W-0160,2026-05-14,E-0021,day,7.8,225.64,0.0,21.94,203.7,0,cheque
EARN-08876,W-0160,2026-05-15,E-0021,evening,6.7,201.47,0.0,17.09,184.38,0,payroll_card
EARN-08877,W-0160,2026-05-16,E-0021,evening,6.3,212.45,0.0,24.4,188.05,1,payroll_card
EARN-08878,W-0160,2026-05-17,E-0021,day,6.9,175.11,0.0,19.05,156.06,1,cheque
EARN-08879,W-0160,2026-05-18,E-0021,day,8.9,186.19,0.0,11.29,174.9,0,payroll_card
EARN-08880,W-0160,2026-05-19,E-0021,day,6.2,190.1,0.0,19.98,170.12,0,cheque
EARN-08881,W-0160,2026-05-22,E-0021,day,7.6,250.73,0.0,24.28,226.45,0,cash
EARN-08882,W-0160,2026-05-23,E-0021,day,5.1,214.29,0.0,15.51,198.78,0,cash
EARN-08883,W-0160,2026-05-25,E-0021,day,8.3,175.49,0.0,9.67,165.82,0,payroll_card
EARN-08884,W-0160,2026-05-26,E-0021,day,9.2,170.66,0.0,19.96,150.7,0,cheque
EARN-08885,W-0160,2026-05-27,E-0021,day,6.0,204.11,0.0,13.81,190.3,0,cheque
EARN-08886,W-0160,2026-05-29,E-0021,evening,8.8,226.02,0.0,24.02,202.0,0,cheque
EARN-08887,W-0160,2026-05-30,E-0021,evening,8.3,221.62,0.0,10.13,211.49,1,payroll_card
EARN-08888,W-0160,2026-06-01,E-0021,evening,5.7,178.32,0.0,24.06,154.26,0,payroll_card
EARN-08889,W-0160,2026-06-03,E-0021,night,7.7,221.71,0.0,24.54,197.17,0,cash
EARN-08890,W-0160,2026-06-04,E-0021,day,7.5,233.31,0.0,15.1,218.21,1,cheque
EARN-08891,W-0160,2026-06-08,E-0021,day,8.6,228.04,0.0,9.07,218.97,0,cash
EARN-08892,W-0160,2026-06-10,E-0021,night,6.8,246.37,0.0,11.88,234.49,0,cash
EARN-08893,W-0160,2026-06-11,E-0021,day,8.4,160.27,0.0,11.98,148.29,0,cash
EARN-08894,W-0160,2026-06-12,E-0021,evening,6.6,242.63,0.0,13.36,229.27,0,direct_deposit
EARN-08895,W-0160,2026-06-17,E-0021,day,7.3,192.14,0.0,18.99,173.15,1,cash
EARN-08896,W-0160,2026-06-18,E-0021,night,6.9,215.83,0.0,8.61,207.22,1,cash
EARN-08897,W-0160,2026-06-19,E-0021,split,6.0,182.77,0.0,9.31,173.46,0,direct_deposit
EARN-08898,W-0160,2026-06-22,E-0021,day,5.7,212.98,0.0,13.32,199.66,1,payroll_card
EARN-08899,W-0160,2026-06-23,E-0021,split,7.5,185.0,0.0,22.53,162.47,0,payroll_card
EARN-08900,W-0160,2026-06-24,E-0021,night,7.2,151.42,0.0,10.53,140.89,1,payroll_card
EARN-08901,W-0160,2026-06-26,E-0021,evening,6.9,192.98,0.0,13.11,179.87,1,cash
EARN-08902,W-0160,2026-06-27,E-0021,night,6.9,176.16,0.0,8.19,167.97,1,payroll_card
EARN-08903,W-0160,2026-06-29,E-0021,day,6.9,180.28,0.0,16.47,163.81,0,payroll_card
EARN-08904,W-0160,2026-06-30,E-0021,day,9.3,186.26,0.0,14.32,171.94,0,cash
EARN-08905,W-0161,2026-04-01,E-0004,day,6.1,232.35,66.8,16.08,283.07,1,cheque
EARN-08906,W-0161,2026-04-03,E-0004,day,8.9,172.74,22.45,12.1,183.09,1,cheque
EARN-08907,W-0161,2026-04-04,E-0004,evening,7.8,120.55,30.73,14.96,136.32,0,direct_deposit
EARN-08908,W-0161,2026-04-06,E-0004,day,6.6,122.82,20.35,24.77,118.4,1,cash
EARN-08909,W-0161,2026-04-07,E-0004,day,8.5,140.26,34.11,14.49,159.88,0,payroll_card
EARN-08910,W-0161,2026-04-09,E-0004,night,5.6,183.03,44.98,14.61,213.4,1,cheque
EARN-08911,W-0161,2026-04-11,E-0004,split,9.5,173.47,36.02,22.76,186.73,0,cheque
EARN-08912,W-0161,2026-04-14,E-0004,evening,9.4,187.79,22.05,14.94,194.9,1,cash
EARN-08913,W-0161,2026-04-16,E-0004,night,9.1,135.29,19.19,18.82,135.66,0,payroll_card
EARN-08914,W-0161,2026-04-18,E-0004,day,6.5,151.39,25.78,17.11,160.06,0,cheque
EARN-08915,W-0161,2026-04-20,E-0004,day,7.4,210.47,49.29,24.96,234.8,0,payroll_card
EARN-08916,W-0161,2026-04-21,E-0004,night,7.3,144.99,30.34,8.64,166.69,1,cheque
EARN-08917,W-0161,2026-04-22,E-0004,day,8.5,144.97,37.71,10.59,172.09,1,direct_deposit
EARN-08918,W-0161,2026-04-23,E-0004,day,5.6,258.12,70.73,21.71,307.14,0,cash
EARN-08919,W-0161,2026-04-24,E-0004,day,6.3,208.28,54.79,23.53,239.54,0,cash
EARN-08920,W-0161,2026-04-25,E-0004,night,6.3,155.23,37.37,13.43,179.17,0,payroll_card
EARN-08921,W-0161,2026-04-27,E-0004,evening,7.4,165.66,19.63,11.27,174.02,1,payroll_card
EARN-08922,W-0161,2026-04-28,E-0004,day,6.9,188.75,48.06,23.72,213.09,0,payroll_card
EARN-08923,W-0161,2026-04-29,E-0004,evening,6.6,134.51,26.3,18.49,142.32,1,payroll_card
EARN-08924,W-0161,2026-04-30,E-0004,night,7.0,108.14,24.14,12.34,119.94,1,cheque
EARN-08925,W-0161,2026-05-02,E-0004,evening,8.2,160.75,32.54,15.61,177.68,0,direct_deposit
EARN-08926,W-0161,2026-05-05,E-0004,day,8.0,168.24,25.21,12.33,181.12,0,direct_deposit
EARN-08927,W-0161,2026-05-06,E-0004,day,8.6,199.54,26.15,17.85,207.84,0,cash
EARN-08928,W-0161,2026-05-10,E-0004,day,8.4,157.02,31.38,18.29,170.11,1,direct_deposit
EARN-08929,W-0161,2026-05-11,E-0004,evening,6.0,145.96,32.34,13.73,164.57,0,direct_deposit
EARN-08930,W-0161,2026-05-13,E-0004,day,5.6,133.56,37.86,24.5,146.92,1,payroll_card
EARN-08931,W-0161,2026-05-15,E-0004,day,5.1,189.55,48.4,21.87,216.08,0,cheque
EARN-08932,W-0161,2026-05-18,E-0004,day,6.1,202.85,54.29,21.29,235.85,1,direct_deposit
EARN-08933,W-0161,2026-05-21,E-0004,day,6.7,203.43,26.21,24.48,205.16,0,direct_deposit
EARN-08934,W-0161,2026-05-22,E-0004,evening,9.4,134.44,31.65,20.41,145.68,1,cheque
EARN-08935,W-0161,2026-05-26,E-0004,split,8.9,145.13,41.45,22.51,164.07,1,payroll_card
EARN-08936,W-0161,2026-05-27,E-0004,evening,7.7,188.18,27.13,20.6,194.71,0,payroll_card
EARN-08937,W-0161,2026-05-28,E-0004,evening,6.3,179.08,20.7,14.15,185.63,1,cheque
EARN-08938,W-0161,2026-05-29,E-0004,evening,7.7,191.89,44.63,18.16,218.36,0,direct_deposit
EARN-08939,W-0161,2026-05-30,E-0004,day,8.8,180.09,36.48,13.56,203.01,0,payroll_card
EARN-08940,W-0161,2026-06-01,E-0004,day,6.8,190.01,45.07,12.89,222.19,0,payroll_card
EARN-08941,W-0161,2026-06-02,E-0004,evening,8.8,170.56,20.17,19.74,170.99,1,cheque
EARN-08942,W-0161,2026-06-04,E-0004,night,8.5,155.88,24.55,16.14,164.29,0,cheque
EARN-08943,W-0161,2026-06-05,E-0004,day,6.4,241.57,60.92,21.2,281.29,1,direct_deposit
EARN-08944,W-0161,2026-06-07,E-0004,day,7.8,160.96,35.18,8.53,187.61,1,payroll_card
EARN-08945,W-0161,2026-06-08,E-0004,day,6.2,164.91,34.09,19.79,179.21,1,cash
EARN-08946,W-0161,2026-06-09,E-0004,evening,8.5,171.6,28.58,24.64,175.54,1,direct_deposit
EARN-08947,W-0161,2026-06-10,E-0004,evening,9.2,169.04,37.76,21.72,185.08,0,cheque
EARN-08948,W-0161,2026-06-13,E-0004,evening,6.8,100.5,28.81,17.12,112.19,0,cheque
EARN-08949,W-0161,2026-06-15,E-0004,day,6.3,212.03,52.7,19.15,245.58,0,cash
EARN-08950,W-0161,2026-06-16,E-0004,day,7.5,169.72,26.97,12.03,184.66,0,cash
EARN-08951,W-0161,2026-06-17,E-0004,day,5.6,167.83,24.63,8.31,184.15,0,payroll_card
EARN-08952,W-0161,2026-06-18,E-0004,split,9.3,199.94,29.44,23.52,205.86,0,direct_deposit
EARN-08953,W-0161,2026-06-19,E-0004,evening,9.1,169.06,36.63,15.83,189.86,1,cash
EARN-08954,W-0161,2026-06-21,E-0004,evening,7.1,138.44,33.99,20.73,151.7,1,payroll_card
EARN-08955,W-0161,2026-06-22,E-0004,evening,5.3,167.17,45.0,18.85,193.32,0,cash
EARN-08956,W-0161,2026-06-23,E-0004,evening,6.0,171.79,25.43,14.68,182.54,0,cash
EARN-08957,W-0161,2026-06-26,E-0004,evening,6.5,146.77,30.34,23.26,153.85,1,payroll_card
EARN-08958,W-0161,2026-06-27,E-0004,day,6.7,155.45,31.32,19.81,166.96,1,cheque
EARN-08959,W-0161,2026-06-30,E-0004,evening,6.4,191.71,25.89,14.24,203.36,1,cheque
EARN-08960,W-0162,2026-04-01,E-0007,night,5.7,211.86,4.62,22.79,193.69,0,cash
EARN-08961,W-0162,2026-04-03,E-0007,evening,8.2,202.88,3.33,20.67,185.54,1,cheque
EARN-08962,W-0162,2026-04-04,E-0007,night,9.4,233.72,2.4,8.97,227.15,0,cheque
EARN-08963,W-0162,2026-04-06,E-0007,evening,7.7,173.55,2.46,19.86,156.15,0,payroll_card
EARN-08964,W-0162,2026-04-07,E-0007,day,8.6,216.58,4.47,17.97,203.08,1,direct_deposit
EARN-08965,W-0162,2026-04-08,E-0007,day,6.1,196.16,2.75,12.44,186.47,0,payroll_card
EARN-08966,W-0162,2026-04-10,E-0007,day,8.5,194.63,3.09,23.17,174.55,0,direct_deposit
EARN-08967,W-0162,2026-04-12,E-0007,day,5.9,202.05,2.7,8.73,196.02,0,cheque
EARN-08968,W-0162,2026-04-13,E-0007,day,6.4,168.56,4.52,15.75,157.33,0,payroll_card
EARN-08969,W-0162,2026-04-14,E-0007,evening,8.0,232.65,4.31,24.0,212.96,0,cheque
EARN-08970,W-0162,2026-04-15,E-0007,split,7.3,206.76,4.94,17.68,194.02,0,direct_deposit
EARN-08971,W-0162,2026-04-16,E-0007,day,5.1,187.7,4.27,9.53,182.44,1,cheque
EARN-08972,W-0162,2026-04-17,E-0007,evening,9.0,176.46,2.31,24.36,154.41,1,payroll_card
EARN-08973,W-0162,2026-04-20,E-0007,day,7.2,219.08,4.77,22.69,201.16,0,cash
EARN-08974,W-0162,2026-04-21,E-0007,day,8.0,200.37,2.5,23.81,179.06,1,direct_deposit
EARN-08975,W-0162,2026-04-24,E-0007,split,8.9,194.65,4.52,16.95,182.22,1,cheque
EARN-08976,W-0162,2026-04-26,E-0007,day,8.9,218.99,3.69,11.5,211.18,1,cheque
EARN-08977,W-0162,2026-04-27,E-0007,day,6.4,208.89,4.99,12.08,201.8,1,direct_deposit
EARN-08978,W-0162,2026-04-28,E-0007,evening,7.3,204.81,3.69,18.4,190.1,1,payroll_card
EARN-08979,W-0162,2026-04-29,E-0007,day,5.9,207.6,5.18,13.81,198.97,0,cheque
EARN-08980,W-0162,2026-05-01,E-0007,day,7.8,211.97,3.69,9.39,206.27,0,payroll_card
EARN-08981,W-0162,2026-05-04,E-0007,day,8.7,194.66,2.39,17.92,179.13,1,payroll_card
EARN-08982,W-0162,2026-05-05,E-0007,day,7.2,228.86,5.91,13.73,221.04,0,cheque
EARN-08983,W-0162,2026-05-06,E-0007,evening,7.9,197.41,4.52,14.08,187.85,1,cash
EARN-08984,W-0162,2026-05-07,E-0007,split,5.6,209.23,5.41,18.71,195.93,1,direct_deposit
EARN-08985,W-0162,2026-05-11,E-0007,day,6.0,196.43,1.96,21.77,176.62,0,cash
EARN-08986,W-0162,2026-05-12,E-0007,evening,7.5,203.57,5.35,11.11,197.81,0,payroll_card
EARN-08987,W-0162,2026-05-14,E-0007,day,7.2,199.09,2.38,23.86,177.61,1,payroll_card
EARN-08988,W-0162,2026-05-15,E-0007,day,5.9,191.69,2.77,10.14,184.32,0,cash
EARN-08989,W-0162,2026-05-17,E-0007,day,5.8,256.62,4.26,13.54,247.34,0,cash
EARN-08990,W-0162,2026-05-18,E-0007,day,9.0,189.55,2.29,20.82,171.02,1,payroll_card
EARN-08991,W-0162,2026-05-23,E-0007,day,7.0,211.99,2.59,12.06,202.52,0,direct_deposit
EARN-08992,W-0162,2026-05-26,E-0007,evening,6.8,160.21,3.48,17.86,145.83,1,cheque
EARN-08993,W-0162,2026-05-28,E-0007,day,7.8,205.28,3.21,10.75,197.74,0,cheque
EARN-08994,W-0162,2026-05-29,E-0007,evening,8.7,219.98,5.39,24.98,200.39,1,direct_deposit
EARN-08995,W-0162,2026-05-30,E-0007,day,6.5,211.96,4.74,11.55,205.15,0,direct_deposit
EARN-08996,W-0162,2026-06-01,E-0007,day,6.2,172.4,3.03,19.61,155.82,0,payroll_card
EARN-08997,W-0162,2026-06-02,E-0007,day,8.4,223.21,3.57,8.53,218.25,0,payroll_card
EARN-08998,W-0162,2026-06-04,E-0007,day,6.3,235.99,4.4,22.38,218.01,1,cheque
EARN-08999,W-0162,2026-06-05,E-0007,evening,5.9,182.33,3.57,13.79,172.11,1,payroll_card
EARN-09000,W-0162,2026-06-06,E-0007,day,7.4,184.91,4.16,21.67,167.4,0,cheque
EARN-09001,W-0162,2026-06-08,E-0007,split,8.9,178.19,4.26,15.44,167.01,1,payroll_card
EARN-09002,W-0162,2026-06-10,E-0007,day,8.3,187.31,2.44,21.01,168.74,1,payroll_card
EARN-09003,W-0162,2026-06-11,E-0007,evening,6.3,226.86,4.27,21.75,209.38,1,cheque
EARN-09004,W-0162,2026-06-12,E-0007,day,7.7,224.51,5.99,24.95,205.55,0,cash
EARN-09005,W-0162,2026-06-13,E-0007,day,8.4,211.42,4.53,21.93,194.02,0,payroll_card
EARN-09006,W-0162,2026-06-15,E-0007,split,8.6,201.27,3.61,19.97,184.91,0,cheque
EARN-09007,W-0162,2026-06-17,E-0007,night,6.9,201.63,4.53,12.87,193.29,0,cash
EARN-09008,W-0162,2026-06-19,E-0007,day,8.6,223.12,4.28,24.89,202.51,1,direct_deposit
EARN-09009,W-0162,2026-06-22,E-0007,day,7.0,191.21,3.01,23.25,170.97,0,cheque
EARN-09010,W-0162,2026-06-23,E-0007,day,7.5,207.45,3.25,8.2,202.5,1,payroll_card
EARN-09011,W-0162,2026-06-24,E-0007,evening,6.1,207.56,3.28,8.84,202.0,0,cash
EARN-09012,W-0162,2026-06-26,E-0007,day,9.1,193.04,2.91,24.46,171.49,1,cash
EARN-09013,W-0162,2026-06-29,E-0007,split,7.9,204.51,4.34,15.6,193.25,0,direct_deposit
EARN-09014,W-0162,2026-06-30,E-0007,night,8.7,179.69,4.85,10.74,173.8,0,cheque
EARN-09015,W-0163,2026-04-01,E-0014,day,8.3,158.77,39.35,21.41,176.71,0,direct_deposit
EARN-09016,W-0163,2026-04-02,E-0014,split,7.0,187.25,35.57,17.24,205.58,0,cheque
EARN-09017,W-0163,2026-04-03,E-0014,day,9.2,179.76,47.2,16.79,210.17,1,cash
EARN-09018,W-0163,2026-04-04,E-0014,day,5.8,214.17,49.89,16.41,247.65,0,cheque
EARN-09019,W-0163,2026-04-07,E-0014,evening,7.1,173.93,39.06,13.09,199.9,0,payroll_card
EARN-09020,W-0163,2026-04-08,E-0014,day,8.3,196.49,36.55,16.26,216.78,1,cash
EARN-09021,W-0163,2026-04-09,E-0014,day,5.1,167.63,18.4,21.46,164.57,0,cash
EARN-09022,W-0163,2026-04-14,E-0014,day,8.5,168.95,47.59,20.36,196.18,1,cash
EARN-09023,W-0163,2026-04-15,E-0014,day,8.2,176.08,25.51,11.03,190.56,1,payroll_card
EARN-09024,W-0163,2026-04-17,E-0014,day,5.7,161.48,45.51,10.69,196.3,1,payroll_card
EARN-09025,W-0163,2026-04-18,E-0014,evening,7.3,215.86,35.96,15.11,236.71,0,direct_deposit
EARN-09026,W-0163,2026-04-20,E-0014,day,6.5,165.42,45.58,12.94,198.06,0,direct_deposit
EARN-09027,W-0163,2026-04-21,E-0014,day,9.4,160.25,19.14,19.8,159.59,0,payroll_card
EARN-09028,W-0163,2026-04-22,E-0014,split,7.7,180.23,42.94,17.85,205.32,0,payroll_card
EARN-09029,W-0163,2026-04-25,E-0014,day,6.7,135.89,18.27,8.18,145.98,1,direct_deposit
EARN-09030,W-0163,2026-04-27,E-0014,night,8.8,190.96,34.52,21.35,204.13,0,payroll_card
EARN-09031,W-0163,2026-04-28,E-0014,evening,7.6,180.61,30.15,19.65,191.11,1,cheque
EARN-09032,W-0163,2026-04-29,E-0014,day,5.8,175.44,40.81,16.56,199.69,0,cash
EARN-09033,W-0163,2026-05-01,E-0014,evening,6.5,162.11,35.22,24.47,172.86,0,cash
EARN-09034,W-0163,2026-05-02,E-0014,night,8.7,155.26,17.21,20.03,152.44,1,direct_deposit
EARN-09035,W-0163,2026-05-04,E-0014,day,5.1,199.56,22.17,8.18,213.55,0,payroll_card
EARN-09036,W-0163,2026-05-06,E-0014,day,9.0,206.34,49.34,21.1,234.58,0,direct_deposit
EARN-09037,W-0163,2026-05-07,E-0014,evening,6.9,167.24,28.03,20.93,174.34,0,direct_deposit
EARN-09038,W-0163,2026-05-08,E-0014,evening,8.5,134.0,22.27,11.78,144.49,0,cheque
EARN-09039,W-0163,2026-05-11,E-0014,split,7.7,158.98,32.15,11.86,179.27,0,cash
